game_id,game_key,official_name,position,jersey_number,official_id,old_game_id,season_type,season,week
2016_02_BAL_CLE,56919,Jimmy Buchanan,Field Judge,86,35,2016091801,REG,2016,2
2016_02_BAL_CLE,56919,Allen Baynes,Side Judge,56,32,2016091801,REG,2016,2
2016_02_BAL_CLE,56919,Michael Spanier,Line Judge,90,91,2016091801,REG,2016,2
2016_02_BAL_CLE,56919,John Hussey,Referee,35,114,2016091801,REG,2016,2
2016_02_BAL_CLE,56919,Tony Michalek,Umpire,115,69,2016091801,REG,2016,2
2016_02_BAL_CLE,56919,Wayne Mackie,Head Linesman,106,15,2016091801,REG,2016,2
2016_02_BAL_CLE,56919,Mike Wimmer,Replay Official,-1,,2016091801,REG,2016,2
2016_02_TEN_DET,56920,David Meslow,Side Judge,-1,92,2016091802,REG,2016,2
2016_02_TEN_DET,56920,Jim Lapetina,Replay Official,-1,,2016091802,REG,2016,2
2016_02_TEN_DET,56920,Brad Allen,Referee,-1,43,2016091802,REG,2016,2
2016_02_TEN_DET,56920,Thomas Symonette,Line Judge,-1,121,2016091802,REG,2016,2
2016_02_TEN_DET,56920,Jim Mello,Head Linesman,-1,2,2016091802,REG,2016,2
2016_02_TEN_DET,56920,Shawn Hochuli,Back Judge,-1,113,2016091802,REG,2016,2
2016_02_TEN_DET,56920,Fred Bryan,Umpire,11,98,2016091802,REG,2016,2
2016_02_TEN_DET,56920,James Coleman,Field Judge,95,6,2016091802,REG,2016,2
2016_02_KC_HOU,56921,Rob Vernatchi,Side Judge,75,52,2016091803,REG,2016,2
2016_02_KC_HOU,56921,Russell Yurk,Replay Official,-1,,2016091803,REG,2016,2
2016_02_KC_HOU,56921,Bart Longson,Line Judge,2,147,2016091803,REG,2016,2
2016_02_KC_HOU,56921,Patrick Turner,Head Linesman,13,70,2016091803,REG,2016,2
2016_02_KC_HOU,56921,Buddy Horton,Field Judge,82,146,2016091803,REG,2016,2
2016_02_KC_HOU,56921,Tony Corrente,Referee,99,37,2016091803,REG,2016,2
2016_02_KC_HOU,56921,Todd Prukop,Back Judge,30,120,2016091803,REG,2016,2
2016_02_KC_HOU,56921,Dan Ferrell,Umpire,64,61,2016091803,REG,2016,2
2016_02_MIA_NE,56922,Jonah Monroe,Side Judge,120,148,2016091804,REG,2016,2
2016_02_MIA_NE,56922,Earnie Frantz,Replay Official,-1,,2016091804,REG,2016,2
2016_02_MIA_NE,56922,Craig Wrolstad,Referee,4,24,2016091804,REG,2016,2
2016_02_MIA_NE,56922,Tom Stephan,Line Judge,68,41,2016091804,REG,2016,2
2016_02_MIA_NE,56922,Jerry Bergman,Head Linesman,91,57,2016091804,REG,2016,2
2016_02_MIA_NE,56922,Rick Patterson,Field Judge,15,105,2016091804,REG,2016,2
2016_02_MIA_NE,56922,Rich Martinez,Back Judge,39,93,2016091804,REG,2016,2
2016_02_MIA_NE,56922,Undrey Wash,Umpire,96,134,2016091804,REG,2016,2
2016_02_NO_NYG,56923,Mike Weatherford,Field Judge,116,36,2016091805,REG,2016,2
2016_02_NO_NYG,56923,Bill Schuster,Umpire,129,88,2016091805,REG,2016,2
2016_02_NO_NYG,56923,Dino Paganelli,Back Judge,105,16,2016091805,REG,2016,2
2016_02_NO_NYG,56923,Bob Waggoner,Side Judge,25,17,2016091805,REG,2016,2
2016_02_NO_NYG,56923,Paul Weidner,Replay Official,-1,142,2016091805,REG,2016,2
2016_02_NO_NYG,56923,Gene Steratore,Referee,114,102,2016091805,REG,2016,2
2016_02_NO_NYG,56923,Gary Arthur,Line Judge,108,77,2016091805,REG,2016,2
2016_02_NO_NYG,56923,Ed Walker,Head Linesman,123,13,2016091805,REG,2016,2
2016_02_CIN_PIT,56924,Gregory Steed,Back Judge,12,44,2016091806,REG,2016,2
2016_02_CIN_PIT,56924,Boris Cheek,Side Judge,41,26,2016091806,REG,2016,2
2016_02_CIN_PIT,56924,Tommy Moore,Replay Official,-1,,2016091806,REG,2016,2
2016_02_CIN_PIT,56924,Peter Morelli,Referee,135,127,2016091806,REG,2016,2
2016_02_CIN_PIT,56924,Carl Johnson,Line Judge,101,117,2016091806,REG,2016,2
2016_02_CIN_PIT,56924,Steve Stelljes,Head Linesman,22,64,2016091806,REG,2016,2
2016_02_CIN_PIT,56924,Doug Rosenbaum,Field Judge,67,136,2016091806,REG,2016,2
2016_02_CIN_PIT,56924,Bryan Neale,Umpire,92,45,2016091806,REG,2016,2
2016_02_DAL_WAS,56925,Phil McKinnely,Head Linesman,110,65,2016091807,REG,2016,2
2016_02_DAL_WAS,56925,Mark Perlman,Line Judge,9,49,2016091807,REG,2016,2
2016_02_DAL_WAS,56925,Bill Vinovich,Referee,52,4,2016091807,REG,2016,2
2016_02_DAL_WAS,56925,Greg Meyer,Back Judge,78,42,2016091807,REG,2016,2
2016_02_DAL_WAS,56925,Darryll Lewis,Replay Official,-1,73,2016091807,REG,2016,2
2016_02_DAL_WAS,56925,Gary Cavaletto,Side Judge,60,128,2016091807,REG,2016,2
2016_02_DAL_WAS,56925,Bruce Stritesky,Umpire,102,50,2016091807,REG,2016,2
2016_02_DAL_WAS,56925,Michael Banks,Field Judge,72,20,2016091807,REG,2016,2
2016_02_SEA_LA,56927,Ed Camp,Head Linesman,-1,40,2016091809,REG,2016,2
2016_02_SEA_LA,56927,Eugene Hall,Field Judge,-1,108,2016091809,REG,2016,2
2016_02_SEA_LA,56927,Tony Steratore,Back Judge,-1,131,2016091809,REG,2016,2
2016_02_SEA_LA,56927,Dana McKenzie,Line Judge,-1,74,2016091809,REG,2016,2
2016_02_SEA_LA,56927,Richard Hall,Umpire,-1,125,2016091809,REG,2016,2
2016_02_SEA_LA,56927,Walt Coleman IV,Side Judge,-1,145,2016091809,REG,2016,2
2016_02_SEA_LA,56927,Carl Madsen,Replay Official,-1,,2016091809,REG,2016,2
2016_02_SEA_LA,56927,Jerome Boger,Referee,-1,103,2016091809,REG,2016,2
2016_02_IND_DEN,56928,Terrence Miles,Back Judge,111,139,2016091810,REG,2016,2
2016_02_IND_DEN,56928,Derick Bowers,Head Linesman,74,30,2016091810,REG,2016,2
2016_02_IND_DEN,56928,Terry Brown,Field Judge,43,96,2016091810,REG,2016,2
2016_02_IND_DEN,56928,Alan Eck,Side Judge,76,154,2016091810,REG,2016,2
2016_02_IND_DEN,56928,Louis Nazzaro,Replay Official,-1,,2016091810,REG,2016,2
2016_02_IND_DEN,56928,Walt Coleman,Referee,65,58,2016091810,REG,2016,2
2016_02_IND_DEN,56928,Kevin Codey,Line Judge,16,76,2016091810,REG,2016,2
2016_02_IND_DEN,56928,Jeff Rice,Umpire,44,9,2016091810,REG,2016,2
2016_02_ATL_OAK,56929,Mark Hittner,Head Linesman,28,118,2016091811,REG,2016,2
2016_02_ATL_OAK,56929,Steve Zimmer,Field Judge,33,116,2016091811,REG,2016,2
2016_02_ATL_OAK,56929,Lee Dyer,Back Judge,27,72,2016091811,REG,2016,2
2016_02_ATL_OAK,56929,Julian Mapp,Line Judge,10,101,2016091811,REG,2016,2
2016_02_ATL_OAK,56929,Barry Anderson,Umpire,20,21,2016091811,REG,2016,2
2016_02_ATL_OAK,56929,Jon Lucivansky,Side Judge,89,51,2016091811,REG,2016,2
2016_02_ATL_OAK,56929,Larry Nemmers,Replay Official,-1,,2016091811,REG,2016,2
2016_02_ATL_OAK,56929,Clete Blakeman,Referee,-1,119,2016091811,REG,2016,2
2016_02_JAX_SD,56930,Kent Payne,Head Linesman,-1,28,2016091812,REG,2016,2
2016_02_JAX_SD,56930,Brad Freeman,Field Judge,-1,25,2016091812,REG,2016,2
2016_02_JAX_SD,56930,Jim Quirk,Back Judge,-1,62,2016091812,REG,2016,2
2016_02_JAX_SD,56930,Tim Podraza,Line Judge,-1,123,2016091812,REG,2016,2
2016_02_JAX_SD,56930,Carl Cheffers,Referee,-1,3,2016091812,REG,2016,2
2016_02_JAX_SD,56930,Charles Stewart,Replay Official,-1,,2016091812,REG,2016,2
2016_02_JAX_SD,56930,Scott Novak,Side Judge,-1,94,2016091812,REG,2016,2
2016_02_JAX_SD,56930,Ruben Fowler,Umpire,-1,130,2016091812,REG,2016,2
2016_02_GB_MIN,56931,Jerod Phillips,Head Linesman,-1,155,2016091813,REG,2016,2
2016_02_GB_MIN,56931,John Jenkins,Field Judge,-1,86,2016091813,REG,2016,2
2016_02_GB_MIN,56931,Gregory Wilson,Back Judge,-1,97,2016091813,REG,2016,2
2016_02_GB_MIN,56931,Byron Boston,Line Judge,-1,8,2016091813,REG,2016,2
2016_02_GB_MIN,56931,Carl Paganelli,Umpire,124,84,2016091813,REG,2016,2
2016_02_GB_MIN,56931,Laird Hayes,Side Judge,-1,133,2016091813,REG,2016,2
2016_02_GB_MIN,56931,Billy Smith,Replay Official,-1,38,2016091813,REG,2016,2
2016_02_GB_MIN,56931,Walt Anderson,Referee,66,19,2016091813,REG,2016,2
2016_02_PHI_CHI,56932,Steve Freeman,Back Judge,133,129,2016091900,REG,2016,2
2016_02_PHI_CHI,56932,Scott Edwards,Field Judge,3,7,2016091900,REG,2016,2
2016_02_PHI_CHI,56932,Jeff Bergman,Head Linesman,32,99,2016091900,REG,2016,2
2016_02_PHI_CHI,56932,Sarah Thomas,Line Judge,53,107,2016091900,REG,2016,2
2016_02_PHI_CHI,56932,Jeff Triplette,Referee,42,48,2016091900,REG,2016,2
2016_02_PHI_CHI,56932,Al Hynes,Replay Official,-1,,2016091900,REG,2016,2
2016_02_PHI_CHI,56932,Dyrol Prioleau,Side Judge,109,81,2016091900,REG,2016,2
2016_02_PHI_CHI,56932,Shawn Smith,Umpire,14,150,2016091900,REG,2016,2
2016_03_HOU_NE,56933,Derick Bowers,Head Linesman,74,30,2016092200,REG,2016,3
2016_03_HOU_NE,56933,Terrence Miles,Back Judge,111,139,2016092200,REG,2016,3
2016_03_HOU_NE,56933,Jeff Rice,Umpire,44,9,2016092200,REG,2016,3
2016_03_HOU_NE,56933,Alan Eck,Side Judge,76,154,2016092200,REG,2016,3
2016_03_HOU_NE,56933,Kevin Codey,Line Judge,16,76,2016092200,REG,2016,3
2016_03_HOU_NE,56933,Terry Brown,Field Judge,43,96,2016092200,REG,2016,3
2016_03_HOU_NE,56933,Louis Nazzaro,Replay Official,-1,,2016092200,REG,2016,3
2016_03_HOU_NE,56933,Walt Coleman,Referee,65,58,2016092200,REG,2016,3
2016_03_ARI_BUF,56934,Jerod Phillips,Head Linesman,-1,155,2016092500,REG,2016,3
2016_03_ARI_BUF,56934,Gregory Wilson,Back Judge,-1,97,2016092500,REG,2016,3
2016_03_ARI_BUF,56934,John Jenkins,Field Judge,-1,86,2016092500,REG,2016,3
2016_03_ARI_BUF,56934,Byron Boston,Line Judge,-1,8,2016092500,REG,2016,3
2016_03_ARI_BUF,56934,Butch Hannah,Umpire,-1,14,2016092500,REG,2016,3
2016_03_ARI_BUF,56934,Laird Hayes,Side Judge,-1,133,2016092500,REG,2016,3
2016_03_ARI_BUF,56934,Billy Smith,Replay Official,-1,38,2016092500,REG,2016,3
2016_03_ARI_BUF,56934,Walt Anderson,Referee,66,19,2016092500,REG,2016,3
2016_03_MIN_CAR,56935,Tony Steratore,Back Judge,-1,131,2016092501,REG,2016,3
2016_03_MIN_CAR,56935,Eugene Hall,Field Judge,-1,108,2016092501,REG,2016,3
2016_03_MIN_CAR,56935,Ed Camp,Head Linesman,-1,40,2016092501,REG,2016,3
2016_03_MIN_CAR,56935,Richard Hall,Umpire,-1,125,2016092501,REG,2016,3
2016_03_MIN_CAR,56935,Carl Madsen,Replay Official,-1,,2016092501,REG,2016,3
2016_03_MIN_CAR,56935,Walt Coleman IV,Side Judge,-1,145,2016092501,REG,2016,3
2016_03_MIN_CAR,56935,Jerome Boger,Referee,-1,103,2016092501,REG,2016,3
2016_03_MIN_CAR,56935,Dana McKenzie,Line Judge,-1,74,2016092501,REG,2016,3
2016_03_DEN_CIN,56936,Keith Washington,Side Judge,7,75,2016092502,REG,2016,3
2016_03_DEN_CIN,56936,Bob McGrath,Replay Official,-1,,2016092502,REG,2016,3
2016_03_DEN_CIN,56936,John Parry,Referee,132,47,2016092502,REG,2016,3
2016_03_DEN_CIN,56936,Jeff Seeman,Line Judge,45,23,2016092502,REG,2016,3
2016_03_DEN_CIN,56936,John McGrath,Head Linesman,5,53,2016092502,REG,2016,3
2016_03_DEN_CIN,56936,Perry Paganelli,Back Judge,46,115,2016092502,REG,2016,3
2016_03_DEN_CIN,56936,Mark Pellis,Umpire,131,85,2016092502,REG,2016,3
2016_03_DEN_CIN,56936,Jabir Walker,Field Judge,26,34,2016092502,REG,2016,3
2016_03_DET_GB,56937,Jon Lucivansky,Side Judge,89,51,2016092503,REG,2016,3
2016_03_DET_GB,56937,Charles Stewart,Replay Official,-1,,2016092503,REG,2016,3
2016_03_DET_GB,56937,Carl Cheffers,Referee,-1,3,2016092503,REG,2016,3
2016_03_DET_GB,56937,Tim Podraza,Line Judge,-1,123,2016092503,REG,2016,3
2016_03_DET_GB,56937,Kent Payne,Head Linesman,-1,28,2016092503,REG,2016,3
2016_03_DET_GB,56937,Jim Quirk,Back Judge,-1,62,2016092503,REG,2016,3
2016_03_DET_GB,56937,Ruben Fowler,Umpire,-1,130,2016092503,REG,2016,3
2016_03_DET_GB,56937,Brad Freeman,Field Judge,-1,25,2016092503,REG,2016,3
2016_03_BAL_JAX,56938,Bob Waggoner,Side Judge,25,17,2016092504,REG,2016,3
