game_id,game_key,official_name,position,jersey_number,official_id,old_game_id,season_type,season,week
2018_02_BAL_CIN,57583,Carl Paganelli,Umpire,124,84,2018091300,REG,2018,2
2018_02_CAR_ATL,57584,Steve Patrick,Back Judge,17,143,2018091600,REG,2018,2
2018_02_CAR_ATL,57584,Gary Cavaletto,Side Judge,60,128,2018091600,REG,2018,2
2018_02_CAR_ATL,57584,Mark Perlman,Line Judge,9,49,2018091600,REG,2018,2
2018_02_CAR_ATL,57584,Bruce Stritesky,Umpire,102,50,2018091600,REG,2018,2
2018_02_CAR_ATL,57584,Mearl Robinson,Field Judge,31,166,2018091600,REG,2018,2
2018_02_CAR_ATL,57584,Michael Spanier,Down Judge,90,91,2018091600,REG,2018,2
2018_02_CAR_ATL,57584,Bill Vinovich,Referee,52,4,2018091600,REG,2018,2
2018_02_LAC_BUF,57585,Brad Freeman,Side Judge,88,25,2018091601,REG,2018,2
2018_02_LAC_BUF,57585,Fred Bryan,Umpire,11,98,2018091601,REG,2018,2
2018_02_LAC_BUF,57585,David Meslow,Field Judge,118,92,2018091601,REG,2018,2
2018_02_LAC_BUF,57585,Danny Short,Down Judge,113,172,2018091601,REG,2018,2
2018_02_LAC_BUF,57585,Kent Payne,Line Judge,79,28,2018091601,REG,2018,2
2018_02_LAC_BUF,57585,Gregory Wilson,Back Judge,119,97,2018091601,REG,2018,2
2018_02_LAC_BUF,57585,Clay Martin,Referee,19,46,2018091601,REG,2018,2
2018_02_MIN_GB,57586,Tony Corrente,Referee,99,37,2018091602,REG,2018,2
2018_02_MIN_GB,57586,Scott Novak,Side Judge,1,94,2018091602,REG,2018,2
2018_02_MIN_GB,57586,Keith Washington,Field Judge,7,75,2018091602,REG,2018,2
2018_02_MIN_GB,57586,Alan Eck,Umpire,0,154,2018091602,REG,2018,2
2018_02_MIN_GB,57586,Todd Prukop,Back Judge,30,120,2018091602,REG,2018,2
2018_02_MIN_GB,57586,Patrick Turner,Down Judge,13,70,2018091602,REG,2018,2
2018_02_MIN_GB,57586,Tim Podraza,Line Judge,47,123,2018091602,REG,2018,2
2018_02_CLE_NO,57587,Anthony Josselyn,Back Judge,67,156,2018091603,REG,2018,2
2018_02_CLE_NO,57587,Jimmy Buchanan,Field Judge,86,35,2018091603,REG,2018,2
2018_02_CLE_NO,57587,Dan Ferrell,Umpire,64,61,2018091603,REG,2018,2
2018_02_CLE_NO,57587,Sarah Thomas,Down Judge,53,107,2018091603,REG,2018,2
2018_02_CLE_NO,57587,Ronald Torbert,Referee,62,104,2018091603,REG,2018,2
2018_02_CLE_NO,57587,Mark Steinkerchner,Line Judge,84,56,2018091603,REG,2018,2
2018_02_CLE_NO,57587,Scott Edwards,Side Judge,3,7,2018091603,REG,2018,2
2018_02_MIA_NYJ,57588,Terrence Miles,Back Judge,111,139,2018091604,REG,2018,2
2018_02_MIA_NYJ,57588,Jim Mello,Down Judge,48,2,2018091604,REG,2018,2
2018_02_MIA_NYJ,57588,Brian Bolinger,Line Judge,40,167,2018091604,REG,2018,2
2018_02_MIA_NYJ,57588,Steve Zimmer,Field Judge,33,116,2018091604,REG,2018,2
2018_02_MIA_NYJ,57588,Ruben Fowler,Umpire,71,130,2018091604,REG,2018,2
2018_02_MIA_NYJ,57588,Mike Weatherford,Side Judge,116,36,2018091604,REG,2018,2
2018_02_MIA_NYJ,57588,Brad Allen,Referee,122,43,2018091604,REG,2018,2
2018_02_KC_PIT,57589,Jonah Monroe,Side Judge,120,148,2018091605,REG,2018,2
2018_02_KC_PIT,57589,Mike Carr,Down Judge,63,168,2018091605,REG,2018,2
2018_02_KC_PIT,57589,Tony Steratore,Back Judge,112,131,2018091605,REG,2018,2
2018_02_KC_PIT,57589,Rusty Baynes,Line Judge,59,31,2018091605,REG,2018,2
2018_02_KC_PIT,57589,Dale Shaw,Field Judge,104,29,2018091605,REG,2018,2
2018_02_KC_PIT,57589,Bill Schuster,Umpire,129,88,2018091605,REG,2018,2
2018_02_KC_PIT,57589,Jerome Boger,Referee,23,103,2018091605,REG,2018,2
2018_02_PHI_TB,57590,Thomas Symonette,Down Judge,100,121,2018091606,REG,2018,2
2018_02_PHI_TB,57590,Aaron Santi,Side Judge,50,149,2018091606,REG,2018,2
2018_02_PHI_TB,57590,Alex Kemp,Referee,55,106,2018091606,REG,2018,2
2018_02_PHI_TB,57590,John Jenkins,Field Judge,117,86,2018091606,REG,2018,2
2018_02_PHI_TB,57590,Jeff Bergman,Line Judge,32,99,2018091606,REG,2018,2
2018_02_PHI_TB,57590,Steve Freeman,Back Judge,133,129,2018091606,REG,2018,2
2018_02_PHI_TB,57590,Richard Hall,Umpire,49,125,2018091606,REG,2018,2
2018_02_HOU_TEN,57591,Keith Ferguson,Back Judge,61,68,2018091607,REG,2018,2
2018_02_HOU_TEN,57591,Steve Stelljes,Down Judge,22,64,2018091607,REG,2018,2
2018_02_HOU_TEN,57591,Steven Woods,Umpire,54,173,2018091607,REG,2018,2
2018_02_HOU_TEN,57591,Boris Cheek,Side Judge,41,26,2018091607,REG,2018,2
2018_02_HOU_TEN,57591,Jeff Seeman,Line Judge,45,23,2018091607,REG,2018,2
2018_02_HOU_TEN,57591,Anthony Jeffries,Field Judge,36,177,2018091607,REG,2018,2
2018_02_HOU_TEN,57591,Peter Morelli,Referee,135,127,2018091607,REG,2018,2
2018_02_IND_WAS,57592,Clete Blakeman,Referee,34,119,2018091608,REG,2018,2
2018_02_IND_WAS,57592,Joe Larrew,Field Judge,73,60,2018091608,REG,2018,2
2018_02_IND_WAS,57592,Dana McKenzie,Down Judge,8,74,2018091608,REG,2018,2
2018_02_IND_WAS,57592,Dyrol Prioleau,Side Judge,109,81,2018091608,REG,2018,2
2018_02_IND_WAS,57592,Walt Coleman IV,Line Judge,87,145,2018091608,REG,2018,2
2018_02_IND_WAS,57592,Jim Quirk,Back Judge,5,62,2018091608,REG,2018,2
2018_02_IND_WAS,57592,Ramon George,Umpire,128,153,2018091608,REG,2018,2
2018_02_ARI_LA,57593,Craig Wrolstad,Referee,4,24,2018091609,REG,2018,2
2018_02_ARI_LA,57593,Adrian Hill,Side Judge,29,10,2018091609,REG,2018,2
2018_02_ARI_LA,57593,Jeff Lamberth,Field Judge,21,27,2018091609,REG,2018,2
2018_02_ARI_LA,57593,Jerod Phillips,Down Judge,0,155,2018091609,REG,2018,2
2018_02_ARI_LA,57593,Scott Helverson,Back Judge,93,83,2018091609,REG,2018,2
2018_02_ARI_LA,57593,Paul King,Umpire,121,67,2018091609,REG,2018,2
2018_02_ARI_LA,57593,Carl Johnson,Line Judge,101,117,2018091609,REG,2018,2
2018_02_DET_SF,57594,Greg Bradley,Line Judge,98,55,2018091610,REG,2018,2
2018_02_DET_SF,57594,Rich Martinez,Back Judge,39,93,2018091610,REG,2018,2
2018_02_DET_SF,57594,Tom Hill,Field Judge,97,78,2018091610,REG,2018,2
2018_02_DET_SF,57594,John Hill,Side Judge,125,179,2018091610,REG,2018,2
2018_02_DET_SF,57594,Roy Ellison,Umpire,81,63,2018091610,REG,2018,2
2018_02_DET_SF,57594,Shawn Hochuli,Referee,83,113,2018091610,REG,2018,2
2018_02_DET_SF,57594,Ed Camp,Down Judge,134,40,2018091610,REG,2018,2
2018_02_OAK_DEN,57595,Don Willard,Field Judge,58,157,2018091611,REG,2018,2
2018_02_OAK_DEN,57595,Tony Michalek,Umpire,115,69,2018091611,REG,2018,2
2018_02_OAK_DEN,57595,Gregory Steed,Back Judge,12,44,2018091611,REG,2018,2
2018_02_OAK_DEN,57595,John Hussey,Referee,35,114,2018091611,REG,2018,2
2018_02_OAK_DEN,57595,Derick Bowers,Line Judge,74,30,2018091611,REG,2018,2
2018_02_OAK_DEN,57595,Allen Baynes,Side Judge,56,32,2018091611,REG,2018,2
2018_02_OAK_DEN,57595,Hugo Cruz,Down Judge,94,82,2018091611,REG,2018,2
2018_02_NE_JAX,57596,Gary Arthur,Line Judge,108,77,2018091612,REG,2018,2
2018_02_NE_JAX,57596,Eugene Hall,Side Judge,103,108,2018091612,REG,2018,2
2018_02_NE_JAX,57596,Kevin Codey,Down Judge,16,76,2018091612,REG,2018,2
2018_02_NE_JAX,57596,Carl Cheffers,Referee,51,3,2018091612,REG,2018,2
2018_02_NE_JAX,57596,V. Land Clark,Field Judge,130,158,2018091612,REG,2018,2
2018_02_NE_JAX,57596,Barry Anderson,Umpire,20,21,2018091612,REG,2018,2
2018_02_NE_JAX,57596,Greg Meyer,Back Judge,78,42,2018091612,REG,2018,2
2018_02_NYG_DAL,57597,John Parry,Referee,132,47,2018091613,REG,2018,2
2018_02_NYG_DAL,57597,Matthew Edwards,Field Judge,96,178,2018091613,REG,2018,2
2018_02_NYG_DAL,57597,Michael Banks,Side Judge,72,20,2018091613,REG,2018,2
2018_02_NYG_DAL,57597,Julian Mapp,Line Judge,10,101,2018091613,REG,2018,2
2018_02_NYG_DAL,57597,Mark Pellis,Umpire,131,85,2018091613,REG,2018,2
2018_02_NYG_DAL,57597,David Oliver,Down Judge,24,170,2018091613,REG,2018,2
2018_02_NYG_DAL,57597,Perry Paganelli,Back Judge,46,115,2018091613,REG,2018,2
2018_02_SEA_CHI,57598,Mark Stewart,Line Judge,75,180,2018091700,REG,2018,2
2018_02_SEA_CHI,57598,Jabir Walker,Side Judge,26,34,2018091700,REG,2018,2
2018_02_SEA_CHI,57598,Jerry Bergman,Down Judge,91,57,2018091700,REG,2018,2
2018_02_SEA_CHI,57598,Walt Coleman,Referee,65,58,2018091700,REG,2018,2
2018_02_SEA_CHI,57598,Greg Gautreaux,Field Judge,80,80,2018091700,REG,2018,2
2018_02_SEA_CHI,57598,Greg Yette,Back Judge,38,79,2018091700,REG,2018,2
2018_02_SEA_CHI,57598,Jeff Rice,Umpire,44,9,2018091700,REG,2018,2
2018_03_NYJ_CLE,57599,Jonah Monroe,Side Judge,120,148,2018092000,REG,2018,3
2018_03_NYJ_CLE,57599,Dale Shaw,Field Judge,104,29,2018092000,REG,2018,3
2018_03_NYJ_CLE,57599,Bill Schuster,Umpire,129,88,2018092000,REG,2018,3
2018_03_NYJ_CLE,57599,Mike Carr,Down Judge,63,168,2018092000,REG,2018,3
2018_03_NYJ_CLE,57599,Jerome Boger,Referee,23,103,2018092000,REG,2018,3
2018_03_NYJ_CLE,57599,Tony Steratore,Back Judge,112,131,2018092000,REG,2018,3
2018_03_NYJ_CLE,57599,Rusty Baynes,Line Judge,59,31,2018092000,REG,2018,3
2018_03_NO_ATL,57600,Terry Brown,Field Judge,43,96,2018092300,REG,2018,3
2018_03_NO_ATL,57600,Steve Freeman,Back Judge,133,129,2018092300,REG,2018,3
2018_03_NO_ATL,57600,Carl Paganelli,Umpire,124,84,2018092300,REG,2018,3
2018_03_NO_ATL,57600,Walt Anderson,Referee,66,19,2018092300,REG,2018,3
2018_03_NO_ATL,57600,Tom Stephan,Down Judge,68,41,2018092300,REG,2018,3
2018_03_NO_ATL,57600,Rick Patterson,Side Judge,15,105,2018092300,REG,2018,3
2018_03_NO_ATL,57600,Byron Boston,Line Judge,18,8,2018092300,REG,2018,3
2018_03_DEN_BAL,57601,Scott Edwards,Side Judge,3,7,2018092301,REG,2018,3
2018_03_DEN_BAL,57601,Jimmy Buchanan,Field Judge,86,35,2018092301,REG,2018,3
2018_03_DEN_BAL,57601,Ronald Torbert,Referee,62,104,2018092301,REG,2018,3
2018_03_DEN_BAL,57601,Mark Steinkerchner,Line Judge,84,56,2018092301,REG,2018,3
2018_03_DEN_BAL,57601,Sarah Thomas,Down Judge,53,107,2018092301,REG,2018,3
2018_03_DEN_BAL,57601,Dan Ferrell,Umpire,64,61,2018092301,REG,2018,3
2018_03_DEN_BAL,57601,Anthony Josselyn,Back Judge,67,156,2018092301,REG,2018,3
2018_03_CIN_CAR,57602,Michael Banks,Side Judge,72,20,2018092302,REG,2018,3
2018_03_CIN_CAR,57602,Matthew Edwards,Field Judge,96,178,2018092302,REG,2018,3
2018_03_CIN_CAR,57602,David Oliver,Down Judge,24,170,2018092302,REG,2018,3
2018_03_CIN_CAR,57602,Perry Paganelli,Back Judge,46,115,2018092302,REG,2018,3
2018_03_CIN_CAR,57602,Julian Mapp,Line Judge,10,101,2018092302,REG,2018,3
2018_03_CIN_CAR,57602,Mark Pellis,Umpire,131,85,2018092302,REG,2018,3
2018_03_CIN_CAR,57602,John Parry,Referee,132,47,2018092302,REG,2018,3
2018_03_NYG_HOU,57603,Mark Stewart,Line Judge,75,180,2018092303,REG,2018,3
2018_03_NYG_HOU,57603,Greg Gautreaux,Field Judge,80,80,2018092303,REG,2018,3
2018_03_NYG_HOU,57603,Jabir Walker,Side Judge,26,34,2018092303,REG,2018,3
2018_03_NYG_HOU,57603,Jerry Bergman,Down Judge,91,57,2018092303,REG,2018,3
2018_03_NYG_HOU,57603,Jeff Rice,Umpire,44,9,2018092303,REG,2018,3
2018_03_NYG_HOU,57603,Greg Yette,Back Judge,38,79,2018092303,REG,2018,3
2018_03_NYG_HOU,57603,Walt Coleman,Referee,65,58,2018092303,REG,2018,3
2018_03_TEN_JAX,57604,Shawn Smith,Referee,14,150,2018092304,REG,2018,3
2018_03_TEN_JAX,57604,Bryan Neale,Umpire,92,45,2018092304,REG,2018,3
2018_03_TEN_JAX,57604,Mark Hittner,Down Judge,28,118,2018092304,REG,2018,3
2018_03_TEN_JAX,57604,Dino Paganelli,Back Judge,105,16,2018092304,REG,2018,3
2018_03_TEN_JAX,57604,Bart Longson,Line Judge,2,147,2018092304,REG,2018,3
2018_03_TEN_JAX,57604,Bradley Rogers,Field Judge,126,171,2018092304,REG,2018,3
2018_03_TEN_JAX,57604,James Coleman,Side Judge,95,6,2018092304,REG,2018,3
2018_03_SF_KC,57605,Alan Eck,Umpire,0,154,2018092305,REG,2018,3
2018_03_SF_KC,57605,Tony Corrente,Referee,99,37,2018092305,REG,2018,3
2018_03_SF_KC,57605,Hugo Cruz,Down Judge,94,82,2018092305,REG,2018,3
2018_03_SF_KC,57605,Tim Podraza,Line Judge,47,123,2018092305,REG,2018,3
2018_03_SF_KC,57605,Keith Washington,Field Judge,7,75,2018092305,REG,2018,3
2018_03_SF_KC,57605,Ryan Dickson,Side Judge,25,169,2018092305,REG,2018,3
2018_03_SF_KC,57605,Todd Prukop,Back Judge,30,120,2018092305,REG,2018,3
2018_03_OAK_MIA,57606,Shawn Hochuli,Referee,83,113,2018092306,REG,2018,3
2018_03_OAK_MIA,57606,Rich Martinez,Back Judge,39,93,2018092306,REG,2018,3
2018_03_OAK_MIA,57606,John Hill,Side Judge,125,179,2018092306,REG,2018,3
2018_03_OAK_MIA,57606,Roy Ellison,Umpire,81,63,2018092306,REG,2018,3
2018_03_OAK_MIA,57606,Greg Bradley,Line Judge,98,55,2018092306,REG,2018,3
2018_03_OAK_MIA,57606,Ed Camp,Down Judge,134,40,2018092306,REG,2018,3
2018_03_OAK_MIA,57606,Tom Hill,Field Judge,97,78,2018092306,REG,2018,3
2018_03_BUF_MIN,57607,Lee Dyer,Back Judge,27,72,2018092307,REG,2018,3
2018_03_BUF_MIN,57607,Alex Kemp,Referee,55,106,2018092307,REG,2018,3
2018_03_BUF_MIN,57607,Aaron Santi,Side Judge,50,149,2018092307,REG,2018,3
2018_03_BUF_MIN,57607,Thomas Symonette,Down Judge,100,121,2018092307,REG,2018,3
2018_03_BUF_MIN,57607,John Jenkins,Field Judge,117,86,2018092307,REG,2018,3
2018_03_BUF_MIN,57607,Richard Hall,Umpire,49,125,2018092307,REG,2018,3
2018_03_BUF_MIN,57607,Jeff Bergman,Line Judge,32,99,2018092307,REG,2018,3
2018_03_IND_PHI,57608,Clay Martin,Referee,19,46,2018092308,REG,2018,3
2018_03_IND_PHI,57608,Danny Short,Down Judge,113,172,2018092308,REG,2018,3
2018_03_IND_PHI,57608,Kent Payne,Line Judge,79,28,2018092308,REG,2018,3
2018_03_IND_PHI,57608,Gregory Wilson,Back Judge,119,97,2018092308,REG,2018,3
2018_03_IND_PHI,57608,Mike Weatherford,Field Judge,116,36,2018092308,REG,2018,3
2018_03_IND_PHI,57608,Fred Bryan,Umpire,11,98,2018092308,REG,2018,3
2018_03_IND_PHI,57608,Brad Freeman,Side Judge,88,25,2018092308,REG,2018,3
2018_03_GB_WAS,57609,Carl Johnson,Line Judge,101,117,2018092309,REG,2018,3
2018_03_GB_WAS,57609,Adrian Hill,Side Judge,29,10,2018092309,REG,2018,3
2018_03_GB_WAS,57609,Craig Wrolstad,Referee,4,24,2018092309,REG,2018,3
2018_03_GB_WAS,57609,Jeff Lamberth,Field Judge,21,27,2018092309,REG,2018,3
2018_03_GB_WAS,57609,Scott Helverson,Back Judge,93,83,2018092309,REG,2018,3
2018_03_GB_WAS,57609,Jerod Phillips,Down Judge,0,155,2018092309,REG,2018,3
2018_03_GB_WAS,57609,Paul King,Umpire,121,67,2018092309,REG,2018,3
