game_id,game_key,official_name,position,jersey_number,official_id,old_game_id,season_type,season,week
2020_04_MIN_HOU,58222,Tab Slaughter,Umpire,110,190,2020100405,REG,2020,4
2020_04_MIN_HOU,58222,Eugene Hall,Side Judge,103,108,2020100405,REG,2020,4
2020_04_SEA_MIA,58223,Rich Martinez,Back Judge,39,93,2020100406,REG,2020,4
2020_04_SEA_MIA,58223,Jerry Bergman,Down Judge,91,57,2020100406,REG,2020,4
2020_04_SEA_MIA,58223,Tom Symonette,Line Judge,100,121,2020100406,REG,2020,4
2020_04_SEA_MIA,58223,Roy Ellison,Umpire,81,63,2020100406,REG,2020,4
2020_04_SEA_MIA,58223,Tra Blake,Field Judge,33,196,2020100406,REG,2020,4
2020_04_SEA_MIA,58223,Scott Novak,Referee,1,94,2020100406,REG,2020,4
2020_04_SEA_MIA,58223,Allen Baynes,Side Judge,56,32,2020100406,REG,2020,4
2020_04_LAC_TB,58224,Rick Patterson,Field Judge,15,105,2020100407,REG,2020,4
2020_04_LAC_TB,58224,Jimmy Russell,Back Judge,82,176,2020100407,REG,2020,4
2020_04_LAC_TB,58224,Daniel Gallagher,Line Judge,0,195,2020100407,REG,2020,4
2020_04_LAC_TB,58224,Brad Allen,Referee,122,43,2020100407,REG,2020,4
2020_04_LAC_TB,58224,Boris Cheek,Side Judge,41,26,2020100407,REG,2020,4
2020_04_LAC_TB,58224,Danny Short,Down Judge,113,172,2020100407,REG,2020,4
2020_04_LAC_TB,58224,Bruce Stritesky,Umpire,102,50,2020100407,REG,2020,4
2020_04_BAL_WAS,58226,Keith Washington,Side Judge,7,75,2020100409,REG,2020,4
2020_04_BAL_WAS,58226,Paul King,Umpire,121,67,2020100409,REG,2020,4
2020_04_BAL_WAS,58226,Adrian Hill,Referee,29,10,2020100409,REG,2020,4
2020_04_BAL_WAS,58226,Greg Steed,Back Judge,12,189,2020100409,REG,2020,4
2020_04_BAL_WAS,58226,Ed Camp,Down Judge,134,40,2020100409,REG,2020,4
2020_04_BAL_WAS,58226,Dominique Pender,Field Judge,0,194,2020100409,REG,2020,4
2020_04_BAL_WAS,58226,Kevin Codey,Line Judge,16,76,2020100409,REG,2020,4
2020_04_NYG_LA,58227,John Hussey,Referee,35,114,2020100410,REG,2020,4
2020_04_NYG_LA,58227,John Jenkins,Side Judge,117,86,2020100410,REG,2020,4
2020_04_NYG_LA,58227,Greg Wilson,Back Judge,119,97,2020100410,REG,2020,4
2020_04_NYG_LA,58227,Tim Podraza,Line Judge,47,123,2020100410,REG,2020,4
2020_04_NYG_LA,58227,Gary Cavaletto,Field Judge,60,128,2020100410,REG,2020,4
2020_04_NYG_LA,58227,Patrick Turner,Down Judge,13,70,2020100410,REG,2020,4
2020_04_NYG_LA,58227,Richard Hall,Umpire,49,125,2020100410,REG,2020,4
2020_04_IND_CHI,58218,Jim Quirk,Field Judge,5,62,2020100401,REG,2020,4
2020_04_IND_CHI,58218,Kent Payne,Down Judge,79,28,2020100401,REG,2020,4
2020_04_IND_CHI,58218,Brad Freeman,Back Judge,88,25,2020100401,REG,2020,4
2020_04_IND_CHI,58218,Craig Wrolstad,Referee,4,24,2020100401,REG,2020,4
2020_04_IND_CHI,58218,Greg Bradley,Line Judge,98,55,2020100401,REG,2020,4
2020_04_IND_CHI,58218,Clay Reynard,Side Judge,18,11,2020100401,REG,2020,4
2020_04_IND_CHI,58218,"Terry Killens, Jr.",Umpire,77,183,2020100401,REG,2020,4
2020_04_BUF_LV,58229,Mark Stewart,Line Judge,75,180,2020100412,REG,2020,4
2020_04_BUF_LV,58229,Tripp Sutter,Down Judge,37,184,2020100412,REG,2020,4
2020_04_BUF_LV,58229,Land Clark,Referee,130,158,2020100412,REG,2020,4
2020_04_BUF_LV,58229,Alan Eck,Umpire,76,154,2020100412,REG,2020,4
2020_04_BUF_LV,58229,Ryan Dickson,Field Judge,25,169,2020100412,REG,2020,4
2020_04_BUF_LV,58229,Terrence Miles,Back Judge,111,139,2020100412,REG,2020,4
2020_04_BUF_LV,58229,Mearl Robinson,Side Judge,31,166,2020100412,REG,2020,4
2020_04_PHI_SF,58230,Keith Ferguson,Back Judge,61,68,2020100413,REG,2020,4
2020_04_PHI_SF,58230,Mark Perlman,Down Judge,9,49,2020100413,REG,2020,4
2020_04_PHI_SF,58230,Aaron Santi,Field Judge,50,149,2020100413,REG,2020,4
2020_04_PHI_SF,58230,Bart Longson,Line Judge,2,147,2020100413,REG,2020,4
2020_04_PHI_SF,58230,Dave Hawkshaw,Side Judge,107,163,2020100413,REG,2020,4
2020_04_PHI_SF,58230,Bill Vinovich,Referee,52,4,2020100413,REG,2020,4
2020_04_PHI_SF,58230,Ruben Fowler,Umpire,71,130,2020100413,REG,2020,4
2020_04_NE_KC,58228,Mike Carr,Down Judge,63,168,2020100501,REG,2020,4
2020_04_NE_KC,58228,Perry Paganelli,Back Judge,46,115,2020100501,REG,2020,4
2020_04_NE_KC,58228,Don Willard,Side Judge,58,157,2020100501,REG,2020,4
2020_04_NE_KC,58228,Tony Corrente,Referee,99,37,2020100501,REG,2020,4
2020_04_NE_KC,58228,Dan Ferrell,Umpire,64,61,2020100501,REG,2020,4
2020_04_NE_KC,58228,Rusty Baynes,Line Judge,59,31,2020100501,REG,2020,4
2020_04_NE_KC,58228,David Meslow,Field Judge,118,92,2020100501,REG,2020,4
2020_04_ATL_GB,58231,Dana McKenzie,Down Judge,8,74,2020100500,REG,2020,4
2020_04_ATL_GB,58231,David Oliver,Line Judge,24,170,2020100500,REG,2020,4
2020_04_ATL_GB,58231,Carl Cheffers,Referee,51,3,2020100500,REG,2020,4
2020_04_ATL_GB,58231,Steven Woods,Umpire,54,173,2020100500,REG,2020,4
2020_04_ATL_GB,58231,Anthony Flemming,Side Judge,0,192,2020100500,REG,2020,4
2020_04_ATL_GB,58231,Scott Edwards,Field Judge,3,7,2020100500,REG,2020,4
2020_04_ATL_GB,58231,Todd Prukop,Back Judge,30,120,2020100500,REG,2020,4
2020_05_TB_CHI,58232,Matt Edwards,Back Judge,96,178,2020100800,REG,2020,5
2020_05_TB_CHI,58232,Jerod Phillips,Down Judge,6,155,2020100800,REG,2020,5
2020_05_TB_CHI,58232,Terry Brown,Field Judge,43,96,2020100800,REG,2020,5
2020_05_TB_CHI,58232,Greg Bradley,Line Judge,98,55,2020100800,REG,2020,5
2020_05_TB_CHI,58232,Alex Kemp,Referee,55,106,2020100800,REG,2020,5
2020_05_TB_CHI,58232,Jabir Walker,Side Judge,26,34,2020100800,REG,2020,5
2020_05_TB_CHI,58232,Carl Paganelli,Umpire,124,84,2020100800,REG,2020,5
2020_05_CAR_ATL,58233,Jimmy Russell,Back Judge,82,176,2020101100,REG,2020,5
2020_05_CAR_ATL,58233,Rick Patterson,Field Judge,15,105,2020101100,REG,2020,5
2020_05_CAR_ATL,58233,Daniel Gallagher,Line Judge,0,195,2020101100,REG,2020,5
2020_05_CAR_ATL,58233,Boris Cheek,Side Judge,41,26,2020101100,REG,2020,5
2020_05_CAR_ATL,58233,Danny Short,Down Judge,113,172,2020101100,REG,2020,5
2020_05_CAR_ATL,58233,"Terry Killens, Jr.",Umpire,77,183,2020101100,REG,2020,5
2020_05_CAR_ATL,58233,Brad Allen,Referee,122,43,2020101100,REG,2020,5
2020_05_CIN_BAL,58234,Brad Freeman,Back Judge,88,25,2020101101,REG,2020,5
2020_05_CIN_BAL,58234,Tripp Sutter,Down Judge,37,184,2020101101,REG,2020,5
2020_05_CIN_BAL,58234,Tra Blake,Field Judge,33,196,2020101101,REG,2020,5
2020_05_CIN_BAL,58234,Rusty Baynes,Line Judge,59,31,2020101101,REG,2020,5
2020_05_CIN_BAL,58234,Jerome Boger,Referee,23,103,2020101101,REG,2020,5
2020_05_CIN_BAL,58234,Barry Anderson,Umpire,20,21,2020101101,REG,2020,5
2020_05_CIN_BAL,58234,Scott Edwards,Side Judge,3,7,2020101101,REG,2020,5
2020_05_JAX_HOU,58235,Grantis Bell,Back Judge,0,188,2020101102,REG,2020,5
2020_05_JAX_HOU,58235,Jerry Bergman,Down Judge,91,57,2020101102,REG,2020,5
2020_05_JAX_HOU,58235,Tom Symonette,Line Judge,100,121,2020101102,REG,2020,5
2020_05_JAX_HOU,58235,Roy Ellison,Umpire,81,63,2020101102,REG,2020,5
2020_05_JAX_HOU,58235,Bill Vinovich,Referee,52,4,2020101102,REG,2020,5
2020_05_JAX_HOU,58235,Allen Baynes,Side Judge,56,32,2020101102,REG,2020,5
2020_05_JAX_HOU,58235,Steve Zimmer,Field Judge,0,116,2020101102,REG,2020,5
2020_05_LV_KC,58236,Joe Blubaugh,Field Judge,57,185,2020101103,REG,2020,5
2020_05_LV_KC,58236,Keith Ferguson,Back Judge,61,68,2020101103,REG,2020,5
2020_05_LV_KC,58236,Mark Hittner,Down Judge,28,118,2020101103,REG,2020,5
2020_05_LV_KC,58236,Michael Banks,Side Judge,72,20,2020101103,REG,2020,5
2020_05_LV_KC,58236,Clete Blakeman,Referee,34,119,2020101103,REG,2020,5
2020_05_LV_KC,58236,Fred Bryan,Umpire,11,98,2020101103,REG,2020,5
2020_05_LV_KC,58236,Tom Stephan,Line Judge,68,41,2020101103,REG,2020,5
2020_05_ARI_NYJ,58238,Jim Quirk,Field Judge,5,62,2020101105,REG,2020,5
2020_05_ARI_NYJ,58238,Ed Camp,Down Judge,134,40,2020101105,REG,2020,5
2020_05_ARI_NYJ,58238,Adrian Hill,Referee,29,10,2020101105,REG,2020,5
2020_05_ARI_NYJ,58238,Kevin Codey,Line Judge,16,76,2020101105,REG,2020,5
2020_05_ARI_NYJ,58238,Keith Washington,Side Judge,7,75,2020101105,REG,2020,5
2020_05_ARI_NYJ,58238,Paul King,Umpire,121,67,2020101105,REG,2020,5
2020_05_ARI_NYJ,58238,Greg Steed,Back Judge,12,189,2020101105,REG,2020,5
2020_05_PHI_PIT,58239,Jim Mello,Line Judge,48,2,2020101106,REG,2020,5
2020_05_PHI_PIT,58239,Mark Pellis,Umpire,131,85,2020101106,REG,2020,5
2020_05_PHI_PIT,58239,Ronald Torbert,Referee,62,104,2020101106,REG,2020,5
2020_05_PHI_PIT,58239,Greg Yette,Back Judge,38,79,2020101106,REG,2020,5
2020_05_PHI_PIT,58239,Patrick Holt,Down Judge,106,182,2020101106,REG,2020,5
2020_05_PHI_PIT,58239,James Coleman,Field Judge,95,6,2020101106,REG,2020,5
2020_05_PHI_PIT,58239,Jonah Monroe,Side Judge,120,148,2020101106,REG,2020,5
2020_05_LA_WAS,58241,Michael Dolce,Down Judge,123,186,2020101108,REG,2020,5
2020_05_LA_WAS,58241,Dino Paganelli,Back Judge,105,16,2020101108,REG,2020,5
2020_05_LA_WAS,58241,Dyrol Prioleau,Field Judge,109,81,2020101108,REG,2020,5
2020_05_LA_WAS,58241,Mark Steinkerchner,Line Judge,84,56,2020101108,REG,2020,5
2020_05_LA_WAS,58241,Shawn Smith,Referee,14,150,2020101108,REG,2020,5
2020_05_LA_WAS,58241,Bryan Neale,Umpire,92,45,2020101108,REG,2020,5
2020_05_LA_WAS,58241,Anthony Jeffries,Side Judge,36,177,2020101108,REG,2020,5
2020_05_MIA_SF,58242,Gary Cavaletto,Field Judge,60,128,2020101109,REG,2020,5
2020_05_MIA_SF,58242,Todd Prukop,Back Judge,30,120,2020101109,REG,2020,5
2020_05_MIA_SF,58242,Patrick Turner,Down Judge,13,70,2020101109,REG,2020,5
2020_05_MIA_SF,58242,Dominique Pender,Side Judge,0,194,2020101109,REG,2020,5
2020_05_MIA_SF,58242,Tim Podraza,Line Judge,47,123,2020101109,REG,2020,5
2020_05_MIA_SF,58242,Richard Hall,Umpire,49,125,2020101109,REG,2020,5
2020_05_MIA_SF,58242,Land Clark,Referee,130,158,2020101109,REG,2020,5
2020_05_IND_CLE,58243,Terrence Miles,Back Judge,111,139,2020101110,REG,2020,5
2020_05_IND_CLE,58243,Mearl Robinson,Field Judge,31,166,2020101110,REG,2020,5
2020_05_IND_CLE,58243,Thomas Eaton,Line Judge,0,193,2020101110,REG,2020,5
2020_05_IND_CLE,58243,Kent Payne,Down Judge,79,28,2020101110,REG,2020,5
2020_05_IND_CLE,58243,John Jenkins,Side Judge,117,86,2020101110,REG,2020,5
2020_05_IND_CLE,58243,Scott Novak,Referee,1,94,2020101110,REG,2020,5
2020_05_IND_CLE,58243,Bruce Stritesky,Umpire,102,50,2020101110,REG,2020,5
2020_05_NYG_DAL,58244,Sarah Thomas,Down Judge,53,107,2020101111,REG,2020,5
2020_05_NYG_DAL,58244,Craig Wrolstad,Referee,4,24,2020101111,REG,2020,5
2020_05_NYG_DAL,58244,Nathan Jones,Field Judge,42,174,2020101111,REG,2020,5
2020_05_NYG_DAL,58244,Carl Johnson,Line Judge,101,117,2020101111,REG,2020,5
2020_05_NYG_DAL,58244,Tony Josselyn,Back Judge,67,156,2020101111,REG,2020,5
2020_05_NYG_DAL,58244,Ramon George,Umpire,128,153,2020101111,REG,2020,5
2020_05_NYG_DAL,58244,Jimmy Buchanan,Side Judge,86,35,2020101111,REG,2020,5
2020_05_MIN_SEA,58245,Mark Perlman,Down Judge,9,49,2020101112,REG,2020,5
2020_05_MIN_SEA,58245,Greg Wilson,Back Judge,119,97,2020101112,REG,2020,5
2020_05_MIN_SEA,58245,Aaron Santi,Field Judge,50,149,2020101112,REG,2020,5
2020_05_MIN_SEA,58245,Bart Longson,Line Judge,2,147,2020101112,REG,2020,5
2020_05_MIN_SEA,58245,Tony Corrente,Referee,99,37,2020101112,REG,2020,5
2020_05_MIN_SEA,58245,Dave Hawkshaw,Side Judge,107,163,2020101112,REG,2020,5
2020_05_MIN_SEA,58245,Steven Woods,Umpire,54,173,2020101112,REG,2020,5
2020_05_LAC_NO,58246,Jeff Lamberth,Side Judge,21,27,2020101200,REG,2020,5
2020_05_LAC_NO,58246,Derick Bowers,Down Judge,74,30,2020101200,REG,2020,5
2020_05_LAC_NO,58246,Frank LeBlanc,Line Judge,0,191,2020101200,REG,2020,5
2020_05_LAC_NO,58246,Clay Martin,Referee,19,46,2020101200,REG,2020,5
2020_05_LAC_NO,58246,Steve Patrick,Back Judge,17,143,2020101200,REG,2020,5
2020_05_LAC_NO,58246,Mike Weatherford,Field Judge,116,36,2020101200,REG,2020,5
2020_05_LAC_NO,58246,Ruben Fowler,Umpire,71,130,2020101200,REG,2020,5
2020_05_BUF_TEN,58240,Dana McKenzie,Down Judge,8,74,2020101300,REG,2020,5
2020_05_BUF_TEN,58240,Perry Paganelli,Back Judge,46,115,2020101300,REG,2020,5
2020_05_BUF_TEN,58240,Dale Shaw,Field Judge,104,29,2020101300,REG,2020,5
2020_05_BUF_TEN,58240,Brad Rogers,Referee,126,171,2020101300,REG,2020,5
2020_05_BUF_TEN,58240,Walt Coleman IV,Line Judge,65,145,2020101300,REG,2020,5
2020_05_BUF_TEN,58240,Eugene Hall,Side Judge,103,108,2020101300,REG,2020,5
2020_05_BUF_TEN,58240,Tab Slaughter,Umpire,110,190,2020101300,REG,2020,5
2020_06_CHI_CAR,58248,Greg Steed,Back Judge,12,189,2020101800,REG,2020,6
2020_06_CHI_CAR,58248,Ed Camp,Down Judge,134,40,2020101800,REG,2020,6
2020_06_CHI_CAR,58248,Jim Quirk,Field Judge,5,62,2020101800,REG,2020,6
2020_06_CHI_CAR,58248,Kevin Codey,Line Judge,16,76,2020101800,REG,2020,6
2020_06_CHI_CAR,58248,Dominique Pender,Side Judge,0,194,2020101800,REG,2020,6
2020_06_CHI_CAR,58248,Dan Ferrell,Umpire,64,61,2020101800,REG,2020,6
2020_06_CHI_CAR,58248,Adrian Hill,Referee,29,10,2020101800,REG,2020,6
2020_06_CIN_IND,58249,Mike Carr,Down Judge,63,168,2020101801,REG,2020,6
2020_06_CIN_IND,58249,Tony Josselyn,Back Judge,67,156,2020101801,REG,2020,6
2020_06_CIN_IND,58249,Land Clark,Referee,130,158,2020101801,REG,2020,6
2020_06_CIN_IND,58249,Mark Stewart,Line Judge,75,180,2020101801,REG,2020,6
2020_06_CIN_IND,58249,Alan Eck,Umpire,76,154,2020101801,REG,2020,6
2020_06_CIN_IND,58249,Don Willard,Side Judge,58,157,2020101801,REG,2020,6
2020_06_CIN_IND,58249,Tra Blake,Field Judge,33,196,2020101801,REG,2020,6
2020_06_DET_JAX,58250,Sarah Thomas,Down Judge,53,107,2020101802,REG,2020,6
2020_06_DET_JAX,58250,Tom Hill,Field Judge,97,78,2020101802,REG,2020,6
2020_06_DET_JAX,58250,Chad Hill,Side Judge,125,181,2020101802,REG,2020,6
2020_06_DET_JAX,58250,Thomas Eaton,Line Judge,0,193,2020101802,REG,2020,6
2020_06_DET_JAX,58250,Ramon George,Umpire,128,153,2020101802,REG,2020,6
2020_06_DET_JAX,58250,Shawn Hochuli,Referee,83,113,2020101802,REG,2020,6
2020_06_DET_JAX,58250,Perry Paganelli,Back Judge,46,115,2020101802,REG,2020,6
2020_06_ATL_MIN,58251,Keith Ferguson,Back Judge,61,68,2020101803,REG,2020,6
2020_06_ATL_MIN,58251,Tripp Sutter,Down Judge,37,184,2020101803,REG,2020,6
2020_06_ATL_MIN,58251,Tim Podraza,Line Judge,47,123,2020101803,REG,2020,6
2020_06_ATL_MIN,58251,Craig Wrolstad,Referee,4,24,2020101803,REG,2020,6
2020_06_ATL_MIN,58251,Gary Cavaletto,Side Judge,60,128,2020101803,REG,2020,6
2020_06_ATL_MIN,58251,Ruben Fowler,Umpire,71,130,2020101803,REG,2020,6
2020_06_ATL_MIN,58251,Clay Reynard,Field Judge,18,11,2020101803,REG,2020,6
2020_06_DEN_NE,58237,Kent Payne,Down Judge,79,28,2020101812,REG,2020,6
2020_06_DEN_NE,58237,Terrence Miles,Back Judge,111,139,2020101812,REG,2020,6
2020_06_DEN_NE,58237,Ryan Dickson,Field Judge,25,169,2020101812,REG,2020,6
2020_06_DEN_NE,58237,David Oliver,Line Judge,24,170,2020101812,REG,2020,6
2020_06_DEN_NE,58237,Scott Novak,Referee,1,94,2020101812,REG,2020,6
2020_06_DEN_NE,58237,Steven Woods,Umpire,54,173,2020101812,REG,2020,6
2020_06_DEN_NE,58237,Anthony Flemming,Side Judge,0,192,2020101812,REG,2020,6
2020_06_WAS_NYG,58252,Jimmy Russell,Back Judge,82,176,2020101804,REG,2020,6
2020_06_WAS_NYG,58252,Danny Short,Down Judge,113,172,2020101804,REG,2020,6
2020_06_WAS_NYG,58252,Rick Patterson,Field Judge,15,105,2020101804,REG,2020,6
2020_06_WAS_NYG,58252,Daniel Gallagher,Line Judge,0,195,2020101804,REG,2020,6
2020_06_WAS_NYG,58252,Brad Allen,Referee,122,43,2020101804,REG,2020,6
2020_06_WAS_NYG,58252,Boris Cheek,Side Judge,41,26,2020101804,REG,2020,6
2020_06_WAS_NYG,58252,Bruce Stritesky,Umpire,102,50,2020101804,REG,2020,6
2020_06_BAL_PHI,58253,Dino Paganelli,Back Judge,105,16,2020101805,REG,2020,6
2020_06_BAL_PHI,58253,Michael Dolce,Down Judge,123,186,2020101805,REG,2020,6
2020_06_BAL_PHI,58253,Mark Steinkerchner,Line Judge,84,56,2020101805,REG,2020,6
2020_06_BAL_PHI,58253,Dyrol Prioleau,Field Judge,109,81,2020101805,REG,2020,6
2020_06_BAL_PHI,58253,Bryan Neale,Umpire,92,45,2020101805,REG,2020,6
2020_06_BAL_PHI,58253,Shawn Smith,Referee,14,150,2020101805,REG,2020,6
2020_06_BAL_PHI,58253,Jimmy Buchanan,Side Judge,86,35,2020101805,REG,2020,6
2020_06_CLE_PIT,58254,Grantis Bell,Back Judge,0,188,2020101806,REG,2020,6
2020_06_CLE_PIT,58254,Steve Zimmer,Field Judge,0,116,2020101806,REG,2020,6
2020_06_CLE_PIT,58254,Brian Bolinger,Down Judge,40,167,2020101806,REG,2020,6
2020_06_CLE_PIT,58254,Tom Symonette,Line Judge,100,121,2020101806,REG,2020,6
2020_06_CLE_PIT,58254,Roy Ellison,Umpire,81,63,2020101806,REG,2020,6
2020_06_CLE_PIT,58254,John Hussey,Referee,35,114,2020101806,REG,2020,6
2020_06_CLE_PIT,58254,Allen Baynes,Side Judge,56,32,2020101806,REG,2020,6
2020_06_HOU_TEN,58255,Mearl Robinson,Field Judge,31,166,2020101807,REG,2020,6
2020_06_HOU_TEN,58255,John Jenkins,Side Judge,117,86,2020101807,REG,2020,6
2020_06_HOU_TEN,58255,"Terry Killens, Jr.",Umpire,77,183,2020101807,REG,2020,6
2020_06_HOU_TEN,58255,Greg Bradley,Line Judge,98,55,2020101807,REG,2020,6
2020_06_HOU_TEN,58255,Matt Edwards,Back Judge,96,178,2020101807,REG,2020,6
2020_06_HOU_TEN,58255,Alex Kemp,Referee,55,106,2020101807,REG,2020,6
2020_06_HOU_TEN,58255,Dana McKenzie,Down Judge,8,74,2020101807,REG,2020,6
2020_06_NYJ_MIA,58311,Greg Wilson,Back Judge,119,97,2020101813,REG,2020,6
2020_06_NYJ_MIA,58311,Mark Perlman,Down Judge,9,49,2020101813,REG,2020,6
2020_06_NYJ_MIA,58311,David Meslow,Field Judge,118,92,2020101813,REG,2020,6
2020_06_NYJ_MIA,58311,Bart Longson,Line Judge,2,147,2020101813,REG,2020,6
2020_06_NYJ_MIA,58311,Bill Vinovich,Referee,52,4,2020101813,REG,2020,6
2020_06_NYJ_MIA,58311,Dave Hawkshaw,Side Judge,107,163,2020101813,REG,2020,6
2020_06_NYJ_MIA,58311,Richard Hall,Umpire,49,125,2020101813,REG,2020,6
2020_06_GB_TB,58258,Julian Mapp,Down Judge,10,101,2020101810,REG,2020,6
2020_06_GB_TB,58258,Brad Freeman,Back Judge,88,25,2020101810,REG,2020,6
2020_06_GB_TB,58258,Dale Shaw,Field Judge,104,29,2020101810,REG,2020,6
2020_06_GB_TB,58258,Rusty Baynes,Line Judge,59,31,2020101810,REG,2020,6
2020_06_GB_TB,58258,Jerome Boger,Referee,23,103,2020101810,REG,2020,6
2020_06_GB_TB,58258,Anthony Jeffries,Side Judge,36,177,2020101810,REG,2020,6
2020_06_GB_TB,58258,Barry Anderson,Umpire,20,21,2020101810,REG,2020,6
2020_06_LA_SF,58259,Greg Meyer,Back Judge,78,42,2020101811,REG,2020,6
2020_06_LA_SF,58259,Jerod Phillips,Down Judge,6,155,2020101811,REG,2020,6
2020_06_LA_SF,58259,Nathan Jones,Field Judge,42,174,2020101811,REG,2020,6
2020_06_LA_SF,58259,Tom Stephan,Line Judge,68,41,2020101811,REG,2020,6
2020_06_LA_SF,58259,Eugene Hall,Side Judge,103,108,2020101811,REG,2020,6
2020_06_LA_SF,58259,Tony Michalek,Umpire,115,69,2020101811,REG,2020,6
2020_06_LA_SF,58259,Carl Cheffers,Referee,51,3,2020101811,REG,2020,6
2020_06_KC_BUF,58247,Greg Yette,Back Judge,38,79,2020101901,REG,2020,6
2020_06_KC_BUF,58247,Patrick Holt,Down Judge,106,182,2020101901,REG,2020,6
2020_06_KC_BUF,58247,Jim Mello,Line Judge,48,2,2020101901,REG,2020,6
2020_06_KC_BUF,58247,Ronald Torbert,Referee,62,104,2020101901,REG,2020,6
2020_06_KC_BUF,58247,Jonah Monroe,Side Judge,120,148,2020101901,REG,2020,6
2020_06_KC_BUF,58247,Mark Pellis,Umpire,131,85,2020101901,REG,2020,6
2020_06_KC_BUF,58247,James Coleman,Field Judge,95,6,2020101901,REG,2020,6
2020_06_ARI_DAL,58260,Clete Blakeman,Referee,34,119,2020101900,REG,2020,6
2020_06_ARI_DAL,58260,Mark Hittner,Down Judge,28,118,2020101900,REG,2020,6
2020_06_ARI_DAL,58260,Michael Banks,Side Judge,72,20,2020101900,REG,2020,6
2020_06_ARI_DAL,58260,Joe Blubaugh,Field Judge,57,185,2020101900,REG,2020,6
2020_06_ARI_DAL,58260,Walt Coleman IV,Line Judge,65,145,2020101900,REG,2020,6
2020_06_ARI_DAL,58260,Scott Helverson,Back Judge,93,83,2020101900,REG,2020,6
2020_06_ARI_DAL,58260,Fred Bryan,Umpire,11,98,2020101900,REG,2020,6
2020_07_NYG_PHI,58261,Greg Steed,Back Judge,12,189,2020102200,REG,2020,7
2020_07_NYG_PHI,58261,Jim Quirk,Field Judge,5,62,2020102200,REG,2020,7
2020_07_NYG_PHI,58261,Ed Camp,Down Judge,134,40,2020102200,REG,2020,7
2020_07_NYG_PHI,58261,Kevin Codey,Line Judge,16,76,2020102200,REG,2020,7
2020_07_NYG_PHI,58261,Adrian Hill,Referee,29,10,2020102200,REG,2020,7
2020_07_NYG_PHI,58261,Keith Washington,Side Judge,7,75,2020102200,REG,2020,7
2020_07_NYG_PHI,58261,Paul King,Umpire,121,67,2020102200,REG,2020,7
2020_07_DET_ATL,58262,Tony Josselyn,Back Judge,67,156,2020102500,REG,2020,7
2020_07_DET_ATL,58262,Dale Shaw,Field Judge,104,29,2020102500,REG,2020,7
2020_07_DET_ATL,58262,Alan Eck,Umpire,76,154,2020102500,REG,2020,7
2020_07_DET_ATL,58262,Mark Stewart,Line Judge,75,180,2020102500,REG,2020,7
2020_07_DET_ATL,58262,Land Clark,Referee,130,158,2020102500,REG,2020,7
2020_07_DET_ATL,58262,Mearl Robinson,Side Judge,31,166,2020102500,REG,2020,7
2020_07_DET_ATL,58262,Julian Mapp,Down Judge,10,101,2020102500,REG,2020,7
2020_07_CLE_CIN,58264,Tony Corrente,Referee,99,37,2020102502,REG,2020,7
2020_07_CLE_CIN,58264,Dan Ferrell,Umpire,64,61,2020102502,REG,2020,7
2020_07_CLE_CIN,58264,Anthony Flemming,Side Judge,0,192,2020102502,REG,2020,7
2020_07_CLE_CIN,58264,Mark Perlman,Down Judge,9,49,2020102502,REG,2020,7
2020_07_CLE_CIN,58264,Ryan Dickson,Field Judge,25,169,2020102502,REG,2020,7
2020_07_CLE_CIN,58264,Greg Bradley,Line Judge,98,55,2020102502,REG,2020,7
2020_07_CLE_CIN,58264,Todd Prukop,Back Judge,30,120,2020102502,REG,2020,7
2020_07_GB_HOU,58265,Mike Weatherford,Field Judge,116,36,2020102503,REG,2020,7
2020_07_GB_HOU,58265,Frank LeBlanc,Line Judge,0,191,2020102503,REG,2020,7
2020_07_GB_HOU,58265,Clay Martin,Referee,19,46,2020102503,REG,2020,7
2020_07_GB_HOU,58265,Derick Bowers,Down Judge,74,30,2020102503,REG,2020,7
2020_07_GB_HOU,58265,Eugene Hall,Side Judge,103,108,2020102503,REG,2020,7
2020_07_GB_HOU,58265,Tony Michalek,Umpire,115,69,2020102503,REG,2020,7
2020_07_GB_HOU,58265,Steve Patrick,Back Judge,17,143,2020102503,REG,2020,7
2020_07_CAR_NO,58267,Perry Paganelli,Back Judge,46,115,2020102505,REG,2020,7
2020_07_CAR_NO,58267,Aaron Santi,Field Judge,50,149,2020102505,REG,2020,7
2020_07_CAR_NO,58267,Jerry Bergman,Down Judge,91,57,2020102505,REG,2020,7
2020_07_CAR_NO,58267,Thomas Eaton,Line Judge,0,193,2020102505,REG,2020,7
2020_07_CAR_NO,58267,Craig Wrolstad,Referee,4,24,2020102505,REG,2020,7
2020_07_CAR_NO,58267,Ruben Fowler,Umpire,71,130,2020102505,REG,2020,7
2020_07_CAR_NO,58267,Dave Hawkshaw,Side Judge,107,163,2020102505,REG,2020,7
2020_07_BUF_NYJ,58268,Greg Wilson,Back Judge,119,97,2020102506,REG,2020,7
2020_07_BUF_NYJ,58268,Patrick Turner,Down Judge,13,70,2020102506,REG,2020,7
2020_07_BUF_NYJ,58268,"Terry Killens, Jr.",Umpire,77,183,2020102506,REG,2020,7
2020_07_BUF_NYJ,58268,Tom Symonette,Line Judge,100,121,2020102506,REG,2020,7
2020_07_BUF_NYJ,58268,Carl Cheffers,Referee,51,3,2020102506,REG,2020,7
